ID,step,angle,ID_old,time,lon.x,lat.x,x,y,state_m2_v,state_m2_w,state_m3_v,state_m3_w,datetimelo,date,lat.y,lon.y,dawn,sunrise,sunset,dusk,diel,habitat
A69-1602-63776-2826,NA,NA,A69-1602-63776,2022-08-11 04:21:35,-88.295609725807793,30.387701891545099,375524.804686152026989,3362459.118640210013837,1,2,2,2,2022-08-10 23:21:35,2022-08-11,30.399999999999999,-88.250000000000000,2022-08-11 05:53:15,2022-08-11 06:18:44,2022-08-11 19:40:24,2022-08-11 20:05:53,night,SAV
A69-1602-63776-2837,"1.40038590084465",NA,A69-1602-63776,2022-08-11 06:28:15,-88.295541600000007,30.387689099999999,375531.334177030017599,3362457.626086690463126,2,1,2,2,2022-08-11 01:28:15,2022-08-11,30.399999999999999,-88.250000000000000,2022-08-11 05:53:15,2022-08-11 06:18:44,2022-08-11 19:40:24,2022-08-11 20:05:53,night,SAV
A69-1602-63776-2837,"4.60083568277927","-1.45145867593018",A69-1602-63776,2022-08-11 06:31:15,-88.295527949112682,30.387693524863302,375532.651400886010379,3362458.101483350154012,2,1,2,2,2022-08-11 01:31:15,2022-08-11,30.399999999999999,-88.250000000000000,2022-08-11 05:53:15,2022-08-11 06:18:44,2022-08-11 19:40:24,2022-08-11 20:05:53,night,SAV
A69-1602-63776-2837,"2.06512013293673","1.44588796323515",A69-1602-63776,2022-08-11 06:34:15,-88.295505960388397,30.387656650639400,375534.717385665047914,3362453.990595870185643,2,1,2,2,2022-08-11 01:34:15,2022-08-11,30.399999999999999,-88.250000000000000,2022-08-11 05:53:15,2022-08-11 06:18:44,2022-08-11 19:40:24,2022-08-11 20:05:53,night,SAV
A69-1602-63776-2837,"4.78459474799681","0.934137530216957",A69-1602-63776,2022-08-11 06:37:15,-88.295485788094311,30.387663078565399,375536.663743679993786,3362454.680821659974754,2,1,2,2,2022-08-11 01:37:15,2022-08-11,30.399999999999999,-88.250000000000000,2022-08-11 05:53:15,2022-08-11 06:18:44,2022-08-11 19:40:24,2022-08-11 20:05:53,night,SAV
A69-1602-63776-2837,"5.03733931008294","2.0610963486561",A69-1602-63776,2022-08-11 06:40:15,-88.295471815484703,30.387704512419699,375538.058799737016670,3362459.257519760169089,2,1,2,2,2022-08-11 01:40:15,2022-08-11,30.399999999999999,-88.250000000000000,2022-08-11 05:53:15,2022-08-11 06:18:44,2022-08-11 19:40:24,2022-08-11 20:05:53,night,SAV
A69-1602-63776-2837,"1.60122269293056","-0.994815696829947",A69-1602-63776,2022-08-11 06:43:15,-88.295523132204394,30.387695221913500,375533.116373904980719,3362458.284270450007170,2,1,2,2,2022-08-11 01:43:15,2022-08-11,30.399999999999999,-88.250000000000000,2022-08-11 05:53:15,2022-08-11 06:18:44,2022-08-11 19:40:24,2022-08-11 20:05:53,night,SAV
A69-1602-63776-2837,"7.03642828185852","-0.0749469952934718",A69-1602-63776,2022-08-11 06:46:15,-88.295534873519003,30.387705473524701,375532.001234760973603,3362459.433347819838673,2,1,2,2,2022-08-11 01:46:15,2022-08-11,30.399999999999999,-88.250000000000000,2022-08-11 05:53:15,2022-08-11 06:18:44,2022-08-11 19:40:24,2022-08-11 20:05:53,night,SAV
A69-1602-63776-2837,NA,NA,A69-1602-63776,2022-08-11 06:49:15,-88.295582433978694,30.387753746157799,375527.492704964941368,3362464.835614200215787,2,1,2,2,2022-08-11 01:49:15,2022-08-11,30.399999999999999,-88.250000000000000,2022-08-11 05:53:15,2022-08-11 06:18:44,2022-08-11 19:40:24,2022-08-11 20:05:53,night,SAV
A69-1602-63776-2848,"0.624103301282429",NA,A69-1602-63776,2022-08-12 01:11:23,-88.295662199999995,30.387618300000000,375519.656832773995120,3362449.911989429965615,2,1,2,2,2022-08-11 20:11:23,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2848,"2.38983045393067","1.35838832966428",A69-1602-63776,2022-08-12 01:14:23,-88.295667570550705,30.387621466784701,375519.144830980978440,3362450.268863489851356,2,1,2,2,2022-08-11 20:14:23,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2848,"3.8135281338792","2.41632134150563",A69-1602-63776,2022-08-12 01:17:23,-88.295685578957205,30.387606595033599,375517.395676354004536,3362448.640444720163941,2,1,2,2,2022-08-11 20:17:23,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2848,"5.66051708850735","-2.77847939094292",A69-1602-63776,2022-08-12 01:20:23,-88.295645916999007,30.387607827787299,375521.208069730026182,3362448.733469310216606,2,1,2,2,2022-08-11 20:20:23,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2848,"14.3675961142769","-0.0623706390410441",A69-1602-63776,2022-08-12 01:23:23,-88.295700199915601,30.387587989157499,375515.967261644022074,3362446.594454510603100,1,2,2,2,2022-08-11 20:23:23,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2848,NA,NA,A69-1602-63776,2022-08-12 01:26:23,-88.295841333805498,30.387545177624300,375502.352433622989338,3362442.004871080163866,1,2,2,2,2022-08-11 20:26:23,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2864,"3.25079941651771",NA,A69-1602-63776,2022-08-12 07:18:24,-88.296470600000006,30.387465200000001,375441.789285684993956,3362433.833065500017256,2,1,1,1,2022-08-12 02:18:24,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2864,"0.408753890901318","2.38285946751508",A69-1602-63776,2022-08-12 07:21:24,-88.296470766025607,30.387435870504198,375441.736120957997628,3362430.582700849976391,2,1,1,1,2022-08-12 02:21:24,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2864,"0.908778849716161","1.06428912676813",A69-1602-63776,2022-08-12 07:24:24,-88.296467824217103,30.387438534374098,375442.022158402018249,3362430.874697980005294,2,1,1,1,2022-08-12 02:24:24,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2864,"0.0988669323247109","0.0134087929170472",A69-1602-63776,2022-08-12 07:27:24,-88.296470625003494,30.387446365911501,375441.762987070018426,3362431.745737140066922,2,1,1,1,2022-08-12 02:27:24,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2864,"3.16820222801869","2.44095326535558",A69-1602-63776,2022-08-12 07:30:24,-88.296470942853603,30.387447214293399,375441.733523508999497,3362431.840111759956926,2,1,1,1,2022-08-12 02:30:24,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2864,"1.24142182322658","-2.86438785930423",A69-1602-63776,2022-08-12 07:33:24,-88.296483373916402,30.387420739122302,375440.505519274971448,3362428.919579110108316,2,1,1,1,2022-08-12 02:33:24,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2864,"1.1046676679229","-2.96194480406018",A69-1602-63776,2022-08-12 07:36:24,-88.296481963636310,30.387431872732499,375440.655149310012348,3362430.151950399857014,2,1,1,1,2022-08-12 02:36:24,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2864,"1.37790363060795","3.04467751651093",A69-1602-63776,2022-08-12 07:39:24,-88.296481156451705,30.387421930632001,375440.720091604976915,3362429.049193329643458,2,1,1,1,2022-08-12 02:39:24,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2864,NA,NA,A69-1602-63776,2022-08-12 07:42:24,-88.296480774418100,30.387434358147701,375440.772566337021999,3362430.426097400020808,2,1,1,1,2022-08-12 02:42:24,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2875,"3.18978148105332",NA,A69-1602-63776,2022-08-12 09:10:05,-88.296421800000005,30.387537999999999,375446.570495075022336,3362441.847711069975048,2,1,2,2,2022-08-12 04:10:05,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2875,"0.964447023724238","1.78671510845458",A69-1602-63776,2022-08-12 09:13:05,-88.296418100000196,30.387509399999001,375446.889716012985446,3362438.673942979890853,2,1,2,2,2022-08-12 04:13:05,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2875,"0.667975933872148","-1.24261390986308",A69-1602-63776,2022-08-12 09:16:05,-88.296408596825103,30.387512200000302,375447.806360714021139,3362438.973810540046543,2,1,2,2,2022-08-12 04:16:05,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2875,"2.61437856969734","-1.20615869534118",A69-1602-63776,2022-08-12 09:19:05,-88.296404357811994,30.387507423438102,375448.207597154018003,3362438.439768249634653,2,1,2,2,2022-08-12 04:19:05,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2875,"3.41534659045814","-3.02165152808684",A69-1602-63776,2022-08-12 09:22:05,-88.296418587501407,30.387487318748001,375446.814860471931752,3362436.227244840003550,2,1,2,2,2022-08-12 04:22:05,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2875,"1.39329508787105","-3.11251164218408",A69-1602-63776,2022-08-12 09:25:05,-88.296403756706795,30.387515322562201,375448.275374769000337,3362439.314556019846350,2,1,2,2,2022-08-12 04:25:05,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2875,"2.82864717541667","-1.77391268682995",A69-1602-63776,2022-08-12 09:28:05,-88.296409421231999,30.387503750684399,375447.716429561027326,3362438.038291370030493,2,1,2,2,2022-08-12 04:28:05,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2875,"2.95984078569222","-1.24483547869541",A69-1602-63776,2022-08-12 09:31:05,-88.296433642857295,30.387518254762501,375445.407548149989452,3362439.672400140203536,2,1,2,2,2022-08-12 04:31:05,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2875,NA,NA,A69-1602-63776,2022-08-12 09:34:05,-88.296425174677296,30.387543930520700,375446.253770750015974,3362442.508694340009242,2,1,2,2,2022-08-12 04:34:05,2022-08-12,30.399999999999999,-88.250000000000000,2022-08-12 05:53:55,2022-08-12 06:19:21,2022-08-12 19:39:28,2022-08-12 20:04:54,night,SAV
A69-1602-63776-2885,"6.95932949681686",NA,A69-1602-63776,2022-08-13 03:46:33,-88.296666200000004,30.387341899999999,375422.839004889014177,3362420.383066690061241,1,2,2,2,2022-08-12 22:46:33,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2885,"7.38844576351736","-0.325970826399858",A69-1602-63776,2022-08-13 03:49:33,-88.296601877099107,30.387370758369201,375429.055962710990570,3362423.510638029780239,1,2,2,2,2022-08-12 22:49:33,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2885,"7.86973418261749","0.78690340830685",A69-1602-63776,2022-08-13 03:52:33,-88.296525867290399,30.387380824145900,375436.371985198988114,3362424.542600119486451,1,2,2,2,2022-08-12 22:52:33,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2885,"1.22562665376556","-0.858808642936484",A69-1602-63776,2022-08-13 03:55:33,-88.296477463150694,30.387438099949300,375441.095470176020171,3362430.837153779808432,2,1,2,2,2022-08-12 22:55:33,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2885,"0.8439263640087","0.6566996744833",A69-1602-63776,2022-08-13 03:58:33,-88.296464748524102,30.387438980043299,375442.318245475005824,3362430.920707730110735,2,1,2,2,2022-08-12 22:58:33,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2885,NA,NA,A69-1602-63776,2022-08-13 04:01:33,-88.296458241309793,30.387444093774899,375442.949965828971472,3362431.480297849979252,2,1,2,2,2022-08-12 23:01:33,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2891,"1.10304960344708",NA,A69-1602-63776,2022-08-13 05:31:35,-88.295685700000007,30.387604700000001,375517.381643301981967,3362448.430553869809955,1,2,2,2,2022-08-13 00:31:35,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2891,"11.0523891268154","0.495772428993456",A69-1602-63776,2022-08-13 05:34:35,-88.295688554902895,30.387614339420100,375517.119559272017796,3362449.502015669830143,1,2,2,2,2022-08-13 00:34:35,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2891,"7.72285321320753","2.57260894179408",A69-1602-63776,2022-08-13 05:37:35,-88.295766714862395,30.387687498679401,375509.702508088026661,3362457.696077980101109,1,2,2,2,2022-08-13 00:37:35,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2891,"3.9289611385312","-0.121960830425086",A69-1602-63776,2022-08-13 05:40:35,-88.295752474294304,30.387618922846102,375510.983820497000124,3362450.080258899368346,1,2,2,2,2022-08-13 00:40:35,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2891,"5.07105314751295","-0.015513881298471",A69-1602-63776,2022-08-13 05:43:35,-88.295750179067198,30.387583530270501,375511.159471811028197,3362446.155226130038500,1,2,2,2,2022-08-13 00:43:35,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2891,"2.80229354475043","0.868749529985845",A69-1602-63776,2022-08-13 05:46:35,-88.295748034423895,30.387537815241501,375511.307565228024032,3362441.086335880216211,1,1,2,2,2022-08-13 00:46:35,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2891,"1.52774540261509","1.93467212573951",A69-1602-63776,2022-08-13 05:49:35,-88.295725020515206,30.387522285732999,375513.499114456004463,3362439.339922099839896,1,1,2,2,2022-08-13 00:49:35,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2891,NA,NA,A69-1602-63776,2022-08-13 05:52:35,-88.295720359614705,30.387535464006501,375513.963657619024161,3362440.795327770058066,1,1,2,2,2022-08-13 00:52:35,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2894,"10.2134387713933",NA,A69-1602-63776,2022-08-13 06:36:45,-88.295638800000006,30.387551400000000,375521.820342186023481,3362442.471833489835262,1,2,2,2,2022-08-13 01:36:45,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2894,"2.34126491661095","-2.37494388453236",A69-1602-63776,2022-08-13 06:39:45,-88.295675764768205,30.387637797329401,375518.378215265984181,3362452.087762659881264,2,1,2,2,2022-08-13 01:39:45,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2894,"0.741888236530481","-0.447914325950009",A69-1602-63776,2022-08-13 06:42:45,-88.295653813816102,30.387628629070601,375520.475697406043764,3362451.047527070157230,2,1,2,2,2022-08-13 01:42:45,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2894,"0.927566296673427","2.57018029942044",A69-1602-63776,2022-08-13 06:45:45,-88.295648995570204,30.387623398851701,375520.932015857018996,3362450.462572690099478,2,1,2,2,2022-08-13 01:45:45,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2894,"6.17838512866037","2.46248415294834",A69-1602-63776,2022-08-13 06:48:45,-88.295649983404005,30.387631723746800,375520.847657847974915,3362451.386295029893517,2,1,2,2,2022-08-13 01:48:45,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2894,"8.14364822726133","0.537162594775269",A69-1602-63776,2022-08-13 06:51:45,-88.295685037292799,30.387584992638899,375517.420328909007367,3362446.245686199981719,2,1,2,2,2022-08-13 01:51:45,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2894,NA,NA,A69-1602-63776,2022-08-13 06:54:45,-88.295688378485707,30.387511574901399,375517.006203274999280,3362438.112574470229447,2,1,2,2,2022-08-13 01:54:45,2022-08-13,30.399999999999999,-88.250000000000000,2022-08-13 05:54:36,2022-08-13 06:19:58,2022-08-13 19:38:32,2022-08-13 20:03:54,night,SAV
A69-1602-63776-2926,"9.08895164205111",NA,A69-1602-63776,2022-08-15 12:36:42,-88.296127499999997,30.387604799999998,375474.932405436993577,3362448.927390830125660,2,1,2,2,2022-08-15 07:36:42,2022-08-15,30.399999999999999,-88.250000000000000,2022-08-15 05:55:56,2022-08-15 06:21:12,2022-08-15 19:36:36,2022-08-15 20:01:52,day,SAV
A69-1602-63776-2926,"1.24324735539473","3.07006706810158",A69-1602-63776,2022-08-15 12:39:42,-88.296193186937600,30.387545794761799,375468.546174123010132,3362442.460158689878881,2,1,2,2,2022-08-15 07:39:42,2022-08-15,30.399999999999999,-88.250000000000000,2022-08-15 05:55:56,2022-08-15 06:21:12,2022-08-15 19:36:36,2022-08-15 20:01:52,day,SAV
A69-1602-63776-2926,"2.48191517785124","-2.91030961137097",A69-1602-63776,2022-08-15 12:42:42,-88.296183559497393,30.387553288573901,375469.480711654992774,3362443.280099899973720,2,1,2,2,2022-08-15 07:42:42,2022-08-15,30.399999999999999,-88.250000000000000,2022-08-15 05:55:56,2022-08-15 06:21:12,2022-08-15 19:36:36,2022-08-15 20:01:52,day,SAV
A69-1602-63776-2926,"5.69688210655755","-0.336462257448671",A69-1602-63776,2022-08-15 12:45:42,-88.296198311642300,30.387534907457201,375468.039967347984202,3362441.259169720113277,2,1,2,2,2022-08-15 07:45:42,2022-08-15,30.399999999999999,-88.250000000000000,2022-08-15 05:55:56,2022-08-15 06:21:12,2022-08-15 19:36:36,2022-08-15 20:01:52,day,SAV
A69-1602-63776-2926,"2.38250673010333","-0.280417112828411",A69-1602-63776,2022-08-15 12:48:42,-88.296246341571006,30.387504773871999,375463.386889362009242,3362437.972327619791031,2,1,2,2,2022-08-15 07:48:42,2022-08-15,30.399999999999999,-88.250000000000000,2022-08-15 05:55:56,2022-08-15 06:21:12,2022-08-15 19:36:36,2022-08-15 20:01:52,day,SAV
A69-1602-63776-2926,NA,NA,A69-1602-63776,2022-08-15 12:51:42,-88.296269666703793,30.387497483354799,375461.136495120008476,3362437.189982379786670,2,1,2,2,2022-08-15 07:51:42,2022-08-15,30.399999999999999,-88.250000000000000,2022-08-15 05:55:56,2022-08-15 06:21:12,2022-08-15 19:36:36,2022-08-15 20:01:52,day,SAV
A69-1602-63776-2954,"1.75927182984956",NA,A69-1602-63776,2022-08-17 21:08:26,-88.295700199999999,30.387668200000000,375516.068962978024501,3362455.484109729994088,2,1,2,2,2022-08-17 16:08:26,2022-08-17,30.399999999999999,-88.250000000000000,2022-08-17 05:57:15,2022-08-17 06:22:24,2022-08-17 19:34:37,2022-08-17 19:59:46,day,SAV
A69-1602-63776-2954,"5.38746254271829","-2.04694831976927",A69-1602-63776,2022-08-17 21:11:26,-88.295699977566898,30.387684071597199,375516.110460581025109,3362457.242892070207745,2,1,2,2,2022-08-17 16:11:26,2022-08-17,30.399999999999999,-88.250000000000000,2022-08-17 05:57:15,2022-08-17 06:22:24,2022-08-17 19:34:37,2022-08-17 19:59:46,day,SAV
A69-1602-63776-2954,"8.71504908007274","0.503190416110645",A69-1602-63776,2022-08-17 21:14:26,-88.295650462681294,30.387661268489701,375520.839069670008030,3362454.661224250681698,2,1,2,2,2022-08-17 16:14:26,2022-08-17,30.399999999999999,-88.250000000000000,2022-08-17 05:57:15,2022-08-17 06:22:24,2022-08-17 19:34:37,2022-08-17 19:59:46,day,SAV
A69-1602-63776-2954,"2.74672230649009","0.862468787437499",A69-1602-63776,2022-08-17 21:17:26,-88.295559775046002,30.387662439116401,375529.554066936019808,3362454.691276229918003,2,1,2,2,2022-08-17 16:17:26,2022-08-17,30.399999999999999,-88.250000000000000,2022-08-17 05:57:15,2022-08-17 06:22:24,2022-08-17 19:34:37,2022-08-17 19:59:46,day,SAV
A69-1602-63776-2954,"0.201329624513038","-1.89082937382142",A69-1602-63776,2022-08-17 21:20:26,-88.295541503780399,30.387681497680902,375531.333783289999701,3362456.783426589332521,2,1,2,2,2022-08-17 16:20:26,2022-08-17,30.399999999999999,-88.250000000000000,2022-08-17 05:57:15,2022-08-17 06:22:24,2022-08-17 19:34:37,2022-08-17 19:59:46,day,SAV
A69-1602-63776-2954,"4.98387540900505","1.60905457539847",A69-1602-63776,2022-08-17 21:23:26,-88.295540395572303,30.387679956093201,375531.438308366050478,3362456.611356469802558,2,1,2,2,2022-08-17 16:23:26,2022-08-17,30.399999999999999,-88.250000000000000,2022-08-17 05:57:15,2022-08-17 06:22:24,2022-08-17 19:34:37,2022-08-17 19:59:46,day,SAV
A69-1602-63776-2954,"2.71781302869585","2.95887306929452",A69-1602-63776,2022-08-17 21:26:26,-88.295497458653415,30.387705181736699,375535.595784520963207,3362459.359884459991008,2,1,2,2,2022-08-17 16:26:26,2022-08-17,30.399999999999999,-88.250000000000000,2022-08-17 05:57:15,2022-08-17 06:22:24,2022-08-17 19:34:37,2022-08-17 19:59:46,day,SAV
A69-1602-63776-2954,"1.79943463387398","-2.8744037414916",A69-1602-63776,2022-08-17 21:29:26,-88.295523366443504,30.387695343091298,375533.094021219003480,3362458.297957890201360,2,1,2,2,2022-08-17 16:29:26,2022-08-17,30.399999999999999,-88.250000000000000,2022-08-17 05:57:15,2022-08-17 06:22:24,2022-08-17 19:34:37,2022-08-17 19:59:46,day,SAV
A69-1602-63776-2954,NA,NA,A69-1602-63776,2022-08-17 21:32:26,-88.295508805624905,30.387705552271100,375534.506007132004015,3362459.413422270212322,2,1,2,2,2022-08-17 16:32:26,2022-08-17,30.399999999999999,-88.250000000000000,2022-08-17 05:57:15,2022-08-17 06:22:24,2022-08-17 19:34:37,2022-08-17 19:59:46,day,SAV
A69-1602-63776-2967,"5.17087427524048",NA,A69-1602-63776,2022-08-18 00:48:54,-88.296216599999994,30.387667199999999,375466.450587223982438,3362455.941080490127206,1,2,3,3,2022-08-17 19:48:54,2022-08-18,30.399999999999999,-88.250000000000000,2022-08-18 05:57:54,2022-08-18 06:23:01,2022-08-18 19:33:35,2022-08-18 19:58:42,night,SAV
A69-1602-63776-2967,"13.6195949187187","-3.04686540289965",A69-1602-63776,2022-08-18 00:51:54,-88.296267134101498,30.387651162988600,375461.574789630016312,3362454.219296940136701,1,2,3,3,2022-08-17 19:51:54,2022-08-18,30.399999999999999,-88.250000000000000,2022-08-18 05:57:54,2022-08-18 06:23:01,2022-08-18 19:33:35,2022-08-18 19:58:42,night,SAV
A69-1602-63776-2967,"11.708879362229","-1.12002995177756",A69-1602-63776,2022-08-18 00:54:54,-88.296139237189806,30.387704128041701,375473.930657122051343,3362459.948686459567398,1,2,3,3,2022-08-17 19:54:54,2022-08-18,30.399999999999999,-88.250000000000000,2022-08-18 05:57:54,2022-08-18 06:23:01,2022-08-18 19:33:35,2022-08-18 19:58:42,night,SAV
A69-1602-63776-2967,"20.239057503068","0.660012502974363",A69-1602-63776,2022-08-18 00:57:54,-88.296044058773404,30.387638162449701,375482.991984991997015,3362452.533149180002511,1,2,3,3,2022-08-17 19:57:54,2022-08-18,30.399999999999999,-88.250000000000000,2022-08-18 05:57:54,2022-08-18 06:23:01,2022-08-18 19:33:35,2022-08-18 19:58:42,night,SAV
