"","ID","ID_old","time","x","y","lon","lat"
"4299","A69-1602-63776-11769","A69-1602-63776","2022-10-03 21:03:17",375520.624779339,3362426.07760483,-88.2956492895705,30.3874033717792
"4300","A69-1602-63776-11769","A69-1602-63776","2022-10-03 21:06:17",375520.796072315,3362426.07760231,-88.2956475070422,30.3874033894366
"4301","A69-1602-63776-11769","A69-1602-63776","2022-10-03 21:09:17",375520.569657326,3362425.88597677,-88.2956498403728,30.3874016372671
"4302","A69-1602-63776-11769","A69-1602-63776","2022-10-03 21:12:17",375521.176923989,3362425.62426589,-88.2956434898088,30.3873993388535
"4303","A69-1602-63776-11909","A69-1602-63776","2022-10-19 19:36:01",375466.846438206,3362390.61669745,-88.2962047,30.3870779
"4304","A69-1602-63776-11909","A69-1602-63776","2022-10-19 19:39:01",375468.068235412,3362392.42343041,-88.2961922008338,30.3870943260725
"4305","A69-1602-63776-11909","A69-1602-63776","2022-10-19 19:42:01",375465.488011828,3362390.24225334,-88.2962187915585,30.387074381584
"4306","A69-1602-63776-11909","A69-1602-63776","2022-10-19 19:45:01",375473.948216025,3362394.26360629,-88.2961312312949,30.3871115348416
"4307","A69-1602-63776-11909","A69-1602-63776","2022-10-19 19:48:01",375480.621320149,3362387.3643562,-88.2960609674644,30.3870499804638
"4308","A69-1602-63776-11909","A69-1602-63776","2022-10-19 19:51:01",375470.429898963,3362386.1837571,-88.2961668815499,30.3870382770962
"4309","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:26:13",375508.792752357,3362430.97127639,-88.295773,30.3874463
"4310","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:29:13",375508.068851396,3362430.83120518,-88.2957805164634,30.3874449615854
"4311","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:32:13",375508.073490923,3362430.69015944,-88.2957804513889,30.3874436895833
"4312","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:35:13",375508.121371354,3362430.72240688,-88.2957799569697,30.3874439854546
"4313","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:38:13",375508.404238944,3362431.14153396,-88.2957770632653,30.3874477959184
"4314","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:41:13",375508.172713189,3362430.90019728,-88.2957794438597,30.3874455947368
"4315","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:44:13",375507.966009214,3362430.76241711,-88.295781578481,30.3874443303797
"4316","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:47:13",375508.136081187,3362430.71846052,-88.2957798034247,30.3874439513699
"4317","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:50:13",375508.136933579,3362430.27928106,-88.2957797422619,30.3874399892857
"4318","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:53:13",375508.871266573,3362430.14913141,-88.2957720850652,30.3874388909092
"4319","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:56:13",375509.180457551,3362430.42186171,-88.2957689,30.3874413833333
"4320","A69-1602-63776-11936","A69-1602-63776","2022-10-22 19:59:13",375509.654321061,3362430.66472561,-88.2957639977444,30.3874436233083
"4321","A69-1602-63776-11936","A69-1602-63776","2022-10-22 20:02:13",375509.710157702,3362430.59453547,-88.2957634083334,30.3874429958334
"4322","A69-1602-63776-11936","A69-1602-63776","2022-10-22 20:05:13",375508.958443556,3362431.43086637,-88.2957713304876,30.3874504634147
"4323","A69-1602-63776-11971","A69-1602-63776","2022-10-29 14:57:24",375548.997274234,3362410.64825346,-88.2953522,30.3872671
"4324","A69-1602-63776-11971","A69-1602-63776","2022-10-29 15:00:24",375542.673884957,3362412.59757195,-88.2954182351079,30.3872840337482
"4325","A69-1602-63776-11971","A69-1602-63776","2022-10-29 15:03:24",375542.60304028,3362411.46221053,-88.2954188371913,30.387273783476
"4326","A69-1602-63776-11971","A69-1602-63776","2022-10-29 15:06:24",375540.428001749,3362410.92898369,-88.2954414078174,30.3872687483698
"4327","A69-1602-63776-11971","A69-1602-63776","2022-10-29 15:09:24",375539.56254957,3362407.75778936,-88.2954500364792,30.3872400492938
"4328","A69-1602-63776-11971","A69-1602-63776","2022-10-29 15:12:24",375539.393196223,3362403.53707336,-88.2954512963966,30.3872019535193
"4329","A69-1602-63776-11971","A69-1602-63776","2022-10-29 15:15:24",375532.770265462,3362389.89535155,-88.2955185925812,30.3870781976441
"4330","A69-1602-63776-12011","A69-1602-63776","2022-10-31 17:09:45",375500.283172099,3362401.12992254,-88.295858,30.3871762
"4331","A69-1602-63776-12011","A69-1602-63776","2022-10-31 17:12:45",375493.537581679,3362404.53741192,-88.2959286023108,30.3872062451738
"4332","A69-1602-63776-12011","A69-1602-63776","2022-10-31 17:15:45",375480.446868796,3362400.14857356,-88.2960643053657,30.3871652985984
"4333","A69-1602-63776-12011","A69-1602-63776","2022-10-31 17:18:45",375464.600292335,3362376.71915083,-88.2962264187041,30.3869522877323
"4334","A69-1602-63776-12011","A69-1602-63776","2022-10-31 17:21:45",375453.475210723,3362368.87545627,-88.2963412548789,30.3868803749691
"4335","A69-1602-63776-12011","A69-1602-63776","2022-10-31 17:24:45",375451.59097229,3362368.44327994,-88.2963608112597,30.386876281392
"4336","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:13:36",375434.371690087,3362357.53598223,-88.2965387,30.3867761
"4337","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:16:36",375433.989654504,3362370.0098376,-88.296544161639,30.3868885966595
"4338","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:19:36",375434.129757884,3362369.5861007,-88.2965426532054,30.386884788278
"4339","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:22:36",375433.296396113,3362367.12278594,-88.2965510319068,30.3868624787712
"4340","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:25:36",375431.754341363,3362366.33399178,-88.2965669849385,30.3868552031863
"4341","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:28:36",375432.547189552,3362366.175024,-88.2965587154236,30.3868538509083
"4342","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:31:36",375433.790635251,3362366.30263041,-88.2965457910204,30.3868551305737
"4343","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:34:36",375433.179140929,3362364.78504019,-88.2965519735819,30.3868413760815
"4344","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:37:36",375434.010080357,3362363.57734212,-88.29654318274,30.3868305663449
"4345","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:40:36",375434.318804823,3362362.97926409,-88.2965398988247,30.3868252025157
"4346","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:43:36",375435.750299051,3362365.24934493,-88.2965252727878,30.3868458304898
"4347","A69-1602-63776-12028","A69-1602-63776","2022-11-02 18:46:36",375435.398428633,3362363.98025841,-88.2965287832466,30.3868343447542
"4348","A69-1602-63776-12116","A69-1602-63776","2022-11-13 18:19:13",375488.650595327,3362409.93096649,-88.2959801,30.3872544
"4349","A69-1602-63776-12116","A69-1602-63776","2022-11-13 18:22:13",375460.576914251,3362384.37305171,-88.296269198693,30.3870209239243
"4350","A69-1602-63776-12116","A69-1602-63776","2022-11-13 18:25:13",375462.129206118,3362386.02124733,-88.2962532414447,30.3870359538448
"4351","A69-1602-63776-12116","A69-1602-63776","2022-11-13 18:28:13",375462.013380053,3362385.62865383,-88.2962544,30.3870324
"4352","A69-1602-63776-12116","A69-1602-63776","2022-11-13 18:31:13",375455.771322579,3362377.59211632,-88.2963183992489,30.3869592516988
"4353","A69-1602-63776-12116","A69-1602-63776","2022-11-13 18:34:13",375447.075591798,3362379.05062658,-88.2964090630373,30.3869715120044
"4354","A69-1602-63776-12116","A69-1602-63776","2022-11-13 18:37:13",375423.880134976,3362378.90534603,-88.2966504237187,30.3869678055762
"4355","A69-1602-63776-12168","A69-1602-63776","2022-11-21 15:10:28",375495.151151822,3362421.24016544,-88.2959138,30.3873571
"4356","A69-1602-63776-12168","A69-1602-63776","2022-11-21 15:13:28",375495.688498329,3362421.28752491,-88.2959082138479,30.3873575827398
"4357","A69-1602-63776-12168","A69-1602-63776","2022-11-21 15:16:28",375494.527158565,3362418.19465263,-88.2959199308011,30.387329559693
"4358","A69-1602-63776-12168","A69-1602-63776","2022-11-21 15:19:28",375482.197143029,3362416.0053013,-88.2960479799285,30.3873085349074
"4359","A69-1602-63776-12168","A69-1602-63776","2022-11-21 15:22:28",375471.015310609,3362402.01334672,-88.2961626749372,30.3871811483031
"4360","A69-1602-63776-12168","A69-1602-63776","2022-11-21 15:25:28",375462.345019244,3362394.32030945,-88.2962519841387,30.3871108482754
"4361","A69-1602-63776-12168","A69-1602-63776","2022-11-21 15:28:28",375425.337437668,3362381.37934966,-88.2966355534122,30.3869902759702
"4362","A69-1602-63776-12251","A69-1602-63776","2022-12-01 15:29:04",375432.495320901,3362379.98102903,-88.2965609,30.3869784
"4363","A69-1602-63776-12251","A69-1602-63776","2022-12-01 15:32:04",375425.97915394,3362379.84253947,-88.2966286924412,30.3869764775246
"4364","A69-1602-63776-12251","A69-1602-63776","2022-12-01 15:35:04",375428.338981247,3362372.3636189,-88.2966032444065,30.3869092482587
"4365","A69-1602-63776-12251","A69-1602-63776","2022-12-01 15:38:04",375427.601956229,3362378.53726979,-88.296611649622,30.3869648693193
"4366","A69-1602-63776-12251","A69-1602-63776","2022-12-01 15:41:04",375426.95293833,3362387.01458667,-88.2966194134904,30.3870412825875
"4367","A69-1602-63776-12251","A69-1602-63776","2022-12-01 15:44:04",375435.692936712,3362389.93402967,-88.2965288105263,30.3870685238415
"4368","A69-1602-63776-12299","A69-1602-63776","2022-12-07 18:41:34",375526.144170146,3362434.03154396,-88.2955928,30.3874757
"4369","A69-1602-63776-12299","A69-1602-63776","2022-12-07 18:44:34",375523.348202044,3362431.00715653,-88.2956215356695,30.3874481261175
"4370","A69-1602-63776-12299","A69-1602-63776","2022-12-07 18:47:34",375513.295000475,3362427.8764115,-88.2957257797006,30.3874188436095
"4371","A69-1602-63776-12299","A69-1602-63776","2022-12-07 18:50:34",375516.615308119,3362424.59084694,-88.2956908363611,30.3873895447554
"4372","A69-1602-63776-12299","A69-1602-63776","2022-12-07 18:53:34",375522.814366658,3362427.23623043,-88.2956266419831,30.387414050622
"4373","A69-1602-63776-12299","A69-1602-63776","2022-12-07 18:56:34",375517.884818601,3362424.77032871,-88.295677646811,30.3873912950345
"4374","A69-1602-63776-12322","A69-1602-63776","2022-12-10 15:13:06",375541.220548619,3362424.70343651,-88.2954348,30.3873931
"4375","A69-1602-63776-12322","A69-1602-63776","2022-12-10 15:16:06",375527.520968878,3362430.44726154,-88.2955780458834,30.3874435055595
"4376","A69-1602-63776-12322","A69-1602-63776","2022-12-10 15:19:06",375520.152642061,3362408.34355846,-88.2956520914244,30.3872433307083
"4377","A69-1602-63776-12322","A69-1602-63776","2022-12-10 15:22:06",375526.449212439,3362401.87440351,-88.2955857973081,30.3871856174219
"4378","A69-1602-63776-12322","A69-1602-63776","2022-12-10 15:25:06",375527.669057965,3362394.43827988,-88.2955722179861,30.3871186563835
"4379","A69-1602-63776-12322","A69-1602-63776","2022-12-10 15:28:06",375496.493075535,3362399.03132978,-88.2958971909324,30.3871568757322
"4380","A69-1602-63776-12322","A69-1602-63776","2022-12-10 15:31:06",375458.680780903,3362385.60107916,-88.2962890766394,30.3870318070884
"4381","A69-1602-63776-12367","A69-1602-63776","2022-12-13 15:11:38",375444.392086736,3362389.22216145,-88.2964382,30.387063
"4382","A69-1602-63776-12367","A69-1602-63776","2022-12-13 15:14:38",375434.813460121,3362390.47947875,-88.2965380275818,30.3870733539142
"4383","A69-1602-63776-12367","A69-1602-63776","2022-12-13 15:17:38",375437.46345773,3362384.64092791,-88.296509755415,30.3870209536208
"4384","A69-1602-63776-12367","A69-1602-63776","2022-12-13 15:20:38",375440.584501486,3362384.6977726,-88.296477283772,30.3870217888083
"4385","A69-1602-63776-12367","A69-1602-63776","2022-12-13 15:23:38",375444.11043668,3362382.61437456,-88.296440343758,30.3870033570496
"4386","A69-1602-63776-12367","A69-1602-63776","2022-12-13 15:26:38",375448.24100256,3362385.40666851,-88.2963976926202,30.3870289750431
"4387","A69-1602-63776-12405","A69-1602-63776","2022-12-18 15:39:53",375394.865167979,3362349.86353965,-88.2969489,30.3867028
"4388","A69-1602-63776-12405","A69-1602-63776","2022-12-18 15:42:53",375396.870136985,3362344.42983029,-88.2969273882902,30.3866539855363
"4389","A69-1602-63776-12405","A69-1602-63776","2022-12-18 15:45:53",375394.70569043,3362339.24124927,-88.2969492936758,30.3866069517912
"4390","A69-1602-63776-12405","A69-1602-63776","2022-12-18 15:48:53",375395.047544454,3362341.54666325,-88.2969460110078,30.3866277859975
"4391","A69-1602-63776-12405","A69-1602-63776","2022-12-18 15:51:53",375394.703748901,3362343.1307701,-88.2969497774029,30.386642041906
"4392","A69-1602-63776-12405","A69-1602-63776","2022-12-18 15:54:53",375395.877393746,3362340.41249081,-88.2969372402499,30.3866176395055
"4393","A69-1602-63776-12405","A69-1602-63776","2022-12-18 15:57:53",375390.633143067,3362346.37148027,-88.2969925232589,30.3866708582366
"4394","A69-1602-63776-12405","A69-1602-63776","2022-12-18 16:00:53",375389.016201292,3362351.31837468,-88.2970099390851,30.3867153208539
"4395","A69-1602-63776-12405","A69-1602-63776","2022-12-18 16:03:53",375391.173692665,3362348.47813725,-88.2969871492395,30.3866899198354
"4396","A69-1602-63776-12405","A69-1602-63776","2022-12-18 16:06:53",375390.097141764,3362344.85572735,-88.2969979203679,30.3866571281008
"4397","A69-1602-63776-12418","A69-1602-63776","2022-12-19 14:47:48",375391.97542152,3362357.65565373,-88.2969799,30.3867728
"4398","A69-1602-63776-12418","A69-1602-63776","2022-12-19 14:50:48",375407.678340549,3362359.32083035,-88.2968166900921,30.3867894451478
"4399","A69-1602-63776-12418","A69-1602-63776","2022-12-19 14:53:48",375413.002207281,3362362.70780141,-88.2967616922273,30.3868205515647
"4400","A69-1602-63776-12418","A69-1602-63776","2022-12-19 14:56:48",375417.041861042,3362366.7421,-88.2967201352967,30.3868573653337
"4401","A69-1602-63776-12418","A69-1602-63776","2022-12-19 14:59:48",375422.73954521,3362362.4427467,-88.2966603315226,30.3868191661619
"4402","A69-1602-63776-12418","A69-1602-63776","2022-12-19 15:02:48",375421.472013547,3362375.7075267,-88.2966751022424,30.3869387068743
"4403","A69-1602-63776-12418","A69-1602-63776","2022-12-19 15:05:48",375422.790596643,3362381.70722865,-88.2966620955762,30.3869929709405
"4404","A69-1602-63776-12418","A69-1602-63776","2022-12-19 15:08:48",375425.811938845,3362372.04299499,-88.296629503253,30.3869060946447
"4405","A69-1602-63776-12418","A69-1602-63776","2022-12-19 15:11:48",375437.946742978,3362380.88616701,-88.296504278903,30.3869871289881
"4406","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:27:25",375487.337481689,3362418.62500907,-88.2959948,30.3873327
"4407","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:30:25",375487.121908384,3362408.43354664,-88.2959958296414,30.387240732811
"4408","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:33:25",375494.319120034,3362403.94393688,-88.2959203987255,30.387200971668
"4409","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:36:25",375494.745897702,3362400.43700388,-88.2959155399485,30.3871693770164
"4410","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:39:25",375489.967008601,3362400.61684547,-88.2959652918471,30.3871705061381
"4411","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:42:25",375497.984396814,3362403.43965964,-88.2958821967496,30.3871968005865
"4412","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:45:25",375493.474193187,3362403.71846483,-88.2959291644285,30.3871988502849
"4413","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:48:25",375484.122721707,3362398.72813564,-88.2960258842355,30.3871528632684
"4414","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:51:25",375476.66172153,3362399.23132358,-88.2961035854415,30.3871566325723
"4415","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:54:25",375467.788657506,3362398.71723544,-88.2961958598247,30.3871510784018
"4416","A69-1602-63776-12431","A69-1602-63776","2022-12-20 14:57:25",375458.166560941,3362390.89754955,-88.2962950586354,30.3870795374698
"4417","A69-1602-63776-12431","A69-1602-63776","2022-12-20 15:00:25",375451.007799165,3362383.23620761,-88.296368642045,30.3870096794036
"4418","A69-1602-63776-12431","A69-1602-63776","2022-12-20 15:03:25",375441.786586798,3362382.50787883,-88.2964645136698,30.3870021562661
"4419","A69-1602-63776-12431","A69-1602-63776","2022-12-20 15:06:25",375432.623011753,3362380.41242335,-88.296559622611,30.3869823051244
"4420","A69-1602-63776-12431","A69-1602-63776","2022-12-20 15:09:25",375421.802831566,3362376.25435887,-88.2966717248189,30.3869436744343
"4421","A69-1602-63776-12431","A69-1602-63776","2022-12-20 15:12:25",375418.624367,3362372.58323417,-88.2967043633226,30.3869102261068
"4422","A69-1602-63776-12431","A69-1602-63776","2022-12-20 15:15:25",375416.396184963,3362369.60779657,-88.296727195819,30.3868831522573
"4423","A69-1602-63776-12431","A69-1602-63776","2022-12-20 15:18:25",375405.103756994,3362365.04374755,-88.2968441637921,30.3868408099461
"4424","A69-1602-63776-12436","A69-1602-63776","2022-12-20 16:12:04",375483.237989779,3362393.76547635,-88.2960345,30.387108
"4425","A69-1602-63776-12436","A69-1602-63776","2022-12-20 16:15:04",375485.631810792,3362396.61743181,-88.296009928867,30.3871339768093
"4426","A69-1602-63776-12436","A69-1602-63776","2022-12-20 16:18:04",375487.19242902,3362397.49499795,-88.2959937931416,30.3871420551246
"4427","A69-1602-63776-12436","A69-1602-63776","2022-12-20 16:21:04",375486.723908444,3362397.5274072,-88.2959986725584,30.3871422991416
"4428","A69-1602-63776-12436","A69-1602-63776","2022-12-20 16:24:04",375490.156724579,3362398.5471335,-88.2959630711385,30.3871518532783
"4429","A69-1602-63776-12436","A69-1602-63776","2022-12-20 16:27:04",375491.755305411,3362396.57124465,-88.2959462005598,30.3871341923189
"4430","A69-1602-63776-12436","A69-1602-63776","2022-12-20 16:30:04",375493.407831478,3362398.72964466,-88.2959292609329,30.3871538354915
"4431","A69-1602-63776-12436","A69-1602-63776","2022-12-20 16:33:04",375494.589185813,3362401.2420665,-88.295917266604,30.3871766239204
"4432","A69-1602-63776-12439","A69-1602-63776","2022-12-20 17:07:30",375479.533801897,3362402.60881125,-88.2960741,30.3871874
"4433","A69-1602-63776-12439","A69-1602-63776","2022-12-20 17:10:30",375482.768046542,3362400.14242626,-88.2960401497983,30.3871654827948
"4434","A69-1602-63776-12439","A69-1602-63776","2022-12-20 17:13:30",375482.991669843,3362399.64188919,-88.2960377631011,30.3871609901576
"4435","A69-1602-63776-12439","A69-1602-63776","2022-12-20 17:16:30",375482.981929237,3362399.65043056,-88.2960378654818,30.3871610662101
"4436","A69-1602-63776-12439","A69-1602-63776","2022-12-20 17:19:30",375482.982928907,3362399.57626256,-88.2960378462463,30.3871603971873
"4437","A69-1602-63776-12439","A69-1602-63776","2022-12-20 17:22:30",375482.793100943,3362399.69631987,-88.2960398359477,30.3871614607166
"4438","A69-1602-63776-12445","A69-1602-63776","2022-12-20 17:59:52",375482.681750079,3362398.06147043,-88.2960408,30.3871467
"4439","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:02:52",375482.884348479,3362398.08807054,-88.2960386948717,30.3871469608974
"4440","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:05:52",375482.427576942,3362398.23691642,-88.2960434658915,30.3871482565892
"4441","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:08:52",375482.896407836,3362398.69611361,-88.2960386417911,30.3871524477614
"4442","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:11:52",375482.417175251,3362397.37286751,-88.2960434712336,30.3871404602729
"4443","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:14:52",375486.538545777,3362404.83877586,-88.2960014721891,30.3872082414215
"4444","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:17:52",375484.53590719,3362400.81975315,-88.2960218336003,30.3871717760001
"4445","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:20:52",375484.099548336,3362397.39975706,-88.2960259671877,30.3871408765624
"4446","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:23:52",375485.17941017,3362395.39398756,-88.2960144909765,30.3871228924805
"4447","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:26:52",375480.410306207,3362398.40553708,-88.2960644782621,30.3871495695659
"4448","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:29:52",375479.817726494,3362396.56894957,-88.2960704260874,30.3871329391305
"4449","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:32:52",375479.755065217,3362396.75776735,-88.2960711006453,30.3871346361295
"4450","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:35:52",375478.540043695,3362394.84362351,-88.2960835165354,30.3871172417322
"4451","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:38:52",375475.956767199,3362394.72470926,-88.2961103846687,30.3871159021906
"4452","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:41:52",375474.415676562,3362398.53929358,-88.2961268760009,30.3871501573338
"4453","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:44:52",375475.072014896,3362399.24112058,-88.2961201295455,30.3871565568177
"4454","A69-1602-63776-12445","A69-1602-63776","2022-12-20 18:47:52",375476.442866591,3362404.77824189,-88.2961065235318,30.3872066529418
"4455","A69-1602-63776-12446","A69-1602-63776","2022-12-20 18:55:47",375486.018477511,3362421.76587941,-88.2960089,30.3873609
"4456","A69-1602-63776-12446","A69-1602-63776","2022-12-20 18:58:47",375484.787986321,3362409.63206111,-88.2960202598477,30.3872513045574
"4457","A69-1602-63776-12446","A69-1602-63776","2022-12-20 19:01:47",375485.426253055,3362406.57598143,-88.2960132539107,30.3872237992365
"4458","A69-1602-63776-12446","A69-1602-63776","2022-12-20 19:04:47",375485.231389034,3362402.77555961,-88.2960148291331,30.3871894926224
"4459","A69-1602-63776-12446","A69-1602-63776","2022-12-20 19:07:47",375490.415658184,3362399.18439144,-88.2959604524893,30.3871576291993
"4460","A69-1602-63776-12446","A69-1602-63776","2022-12-20 19:10:47",375490.027995896,3362398.63080977,-88.2959644206902,30.3871525948956
"4461","A69-1602-63776-12446","A69-1602-63776","2022-12-20 19:13:47",375488.457049976,3362396.8062785,-88.2959805511226,30.3871359722249
"4462","A69-1602-63776-12446","A69-1602-63776","2022-12-20 19:16:47",375487.396794105,3362396.49282466,-88.2959915471154,30.3871330348563
"4463","A69-1602-63776-12446","A69-1602-63776","2022-12-20 19:19:47",375487.282686547,3362398.30110639,-88.2959929498933,30.3871493369605
"4464","A69-1602-63776-12446","A69-1602-63776","2022-12-20 19:22:47",375484.394987131,3362395.69034902,-88.2960226891957,30.3871254851951
"4465","A69-1602-63776-12456","A69-1602-63776","2022-12-21 13:11:20",375403.692681554,3362348.69835604,-88.2968569,30.3866932
"4466","A69-1602-63776-12456","A69-1602-63776","2022-12-21 13:14:20",375420.426999259,3362357.89421415,-88.2966838544905,30.3867778915227
"4467","A69-1602-63776-12456","A69-1602-63776","2022-12-21 13:17:20",375431.762430948,3362359.92632288,-88.2965661373591,30.3867973955771
"4468","A69-1602-63776-12456","A69-1602-63776","2022-12-21 13:20:20",375441.437484475,3362375.37137274,-88.2964672963517,30.3869377363715
"4469","A69-1602-63776-12456","A69-1602-63776","2022-12-21 13:23:20",375441.556433099,3362386.50393872,-88.2964673847602,30.3870381839855
"4470","A69-1602-63776-12456","A69-1602-63776","2022-12-21 13:26:20",375443.436133905,3362395.29860643,-88.2964488717825,30.3871177214934
"4471","A69-1602-63776-12459","A69-1602-63776","2022-12-21 14:39:30",375460.199807137,3362379.14292108,-88.2962725,30.3869737
"4472","A69-1602-63776-12459","A69-1602-63776","2022-12-21 14:42:30",375459.896425732,3362376.88419649,-88.2962753880255,30.3869532910006
"4473","A69-1602-63776-12459","A69-1602-63776","2022-12-21 14:45:30",375459.59217901,3362378.17011924,-88.2962787072654,30.3869648608689
"4474","A69-1602-63776-12459","A69-1602-63776","2022-12-21 14:48:30",375458.520585623,3362385.34707546,-88.2962907134192,30.3870294989853
"4475","A69-1602-63776-12459","A69-1602-63776","2022-12-21 14:51:30",375460.07609127,3362377.43924965,-88.2962735844925,30.38695831711
"4476","A69-1602-63776-12459","A69-1602-63776","2022-12-21 14:54:30",375450.602263806,3362375.75350166,-88.2963719708071,30.3869421303494
"4477","A69-1602-63776-12459","A69-1602-63776","2022-12-21 14:57:30",375437.319351291,3362376.44795545,-88.2965102789662,30.3869470237139
"4478","A69-1602-63776-12557","A69-1602-63776","2023-01-06 13:48:42",375463.112564884,3362383.43246317,-88.2962427,30.3870127
"4479","A69-1602-63776-12557","A69-1602-63776","2023-01-06 13:51:42",375464.479488449,3362385.92109217,-88.2962287718435,30.3870352929643
"4480","A69-1602-63776-12557","A69-1602-63776","2023-01-06 13:54:42",375489.664617887,3362398.09583085,-88.2959681383969,30.3871477309285
"4481","A69-1602-63776-12557","A69-1602-63776","2023-01-06 13:57:42",375539.87735048,3362409.03340084,-88.2954469124134,30.3872515900449
"4482","A69-1602-63776-12557","A69-1602-63776","2023-01-06 14:00:42",375557.411757599,3362406.3553505,-88.2952641254345,30.3872292387253
"4483","A69-1602-63776-12557","A69-1602-63776","2023-01-06 14:03:42",375522.767375831,3362385.82541323,-88.2956222008846,30.3870404472416
"4484","A69-1602-63776-12557","A69-1602-63776","2023-01-06 14:06:42",375490.644641499,3362370.62253185,-88.2959546683932,30.3868999745708
"4485","A69-1602-63776-12567","A69-1602-63776","2023-01-06 15:50:13",375538.777125493,3362424.47644775,-88.2954602,30.3873908
"4486","A69-1602-63776-12567","A69-1602-63776","2023-01-06 15:53:13",375487.508582556,3362403.74158356,-88.2959912470447,30.3871984429651
"4487","A69-1602-63776-12567","A69-1602-63776","2023-01-06 15:56:13",375484.604184387,3362400.98293708,-88.2960211425219,30.3871732552556
"4488","A69-1602-63776-12567","A69-1602-63776","2023-01-06 15:59:13",375473.993951976,3362399.21074669,-88.2961313445558,30.3871561714781
"4489","A69-1602-63776-12567","A69-1602-63776","2023-01-06 16:02:13",375494.328104325,3362414.15417021,-88.2959215210745,30.3872930868778
"4490","A69-1602-63776-12567","A69-1602-63776","2023-01-06 16:05:13",375493.046072972,3362412.25211251,-88.2959346357739,30.3872757946141
"4491","A69-1602-63776-12567","A69-1602-63776","2023-01-06 16:08:13",375473.264342443,3362403.61967064,-88.2961394621839,30.387195872397
"4492","A69-1602-63776-12567","A69-1602-63776","2023-01-06 16:11:13",375477.882947037,3362402.78288491,-88.2960913,30.3871888
"4493","A69-1602-63776-12567","A69-1602-63776","2023-01-06 16:14:13",375474.223892673,3362396.21896525,-88.2961285954087,30.3871292040857
"4494","A69-1602-63776-12578","A69-1602-63776","2023-01-07 11:00:15",375457.056434232,3362387.44779788,-88.2963062,30.3870483
"4495","A69-1602-63776-12578","A69-1602-63776","2023-01-07 11:03:15",375478.113382869,3362395.62997759,-88.2960880501382,30.3871242919775
"4496","A69-1602-63776-12578","A69-1602-63776","2023-01-07 11:06:15",375489.943214873,3362404.05785188,-88.2959659492222,30.3872015476179
"4497","A69-1602-63776-12578","A69-1602-63776","2023-01-07 11:09:15",375504.235572146,3362398.85364503,-88.2958165991555,30.3871560719759
"4498","A69-1602-63776-12578","A69-1602-63776","2023-01-07 11:12:15",375526.439544442,3362392.69298474,-88.2955848048735,30.3871027838482
"4499","A69-1602-63776-12578","A69-1602-63776","2023-01-07 11:15:15",375523.149899411,3362396.44094516,-88.2956194840427,30.387136257526
